"STUDIEJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","TYPE_HOGER_ONDERWIJS","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","GESLACHT","AANTAL_INSCHRIJVINGEN"
"2024","Friesland","0080","Leeuwarden","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",1027
"2024","Friesland","0080","Leeuwarden","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","leraar basisonderwijs","MAN",240
"2024","Friesland","0080","Leeuwarden","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","leraar basisonderwijs","VROUW",506
"2024","Friesland","0080","Leeuwarden","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",25
"2024","Friesland","0080","Leeuwarden","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",119
"2024","Friesland","0080","Leeuwarden","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",836
"2024","Friesland","0080","Leeuwarden","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",1008
"2024","Friesland","0080","Leeuwarden","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",1940
"2024","Friesland","0080","Leeuwarden","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",835
"2024","Friesland","0080","Leeuwarden","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",-1
"2024","Friesland","0080","Leeuwarden","reguliere inst.","master","30HD","Hogeschool Van Hall Larenstein","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","MAN",-1
"2024","Friesland","0080","Leeuwarden","reguliere inst.","master","31FR","NHL Stenden Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",44
"2024","Friesland","0080","Leeuwarden","reguliere inst.","master","31FR","NHL Stenden Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",163
"2024","Friesland","0080","Leeuwarden","reguliere inst.","master","31FR","NHL Stenden Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",11
"2024","Friesland","0080","Leeuwarden","reguliere inst.","master","31FR","NHL Stenden Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",20
"2024","Friesland","0080","Leeuwarden","reguliere inst.","master","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",33
"2024","Friesland","0080","Leeuwarden","reguliere inst.","master","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",68
"2024","Friesland","0080","Leeuwarden","reguliere inst.","master","31FR","NHL Stenden Hogeschool","SECTOROVERSTIJGEND","sectoroverstijgend","MAN",39
"2024","Friesland","0080","Leeuwarden","reguliere inst.","master","31FR","NHL Stenden Hogeschool","SECTOROVERSTIJGEND","sectoroverstijgend","VROUW",34
"2024","Friesland","0080","Leeuwarden","reguliere inst.","master","31FR","NHL Stenden Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",26
"2024","Friesland","0080","Leeuwarden","reguliere inst.","master","31FR","NHL Stenden Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",8
"2024","Friesland","0093","Terschelling","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",291
"2024","Friesland","0093","Terschelling","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",65
"2024","Friesland","0093","Terschelling","reguliere inst.","master","31FR","NHL Stenden Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",29
"2024","Friesland","0093","Terschelling","reguliere inst.","master","31FR","NHL Stenden Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",-1
"2024","Gelderland","0200","Apeldoorn","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",346
"2024","Gelderland","0200","Apeldoorn","reguliere inst.","bachelor","23AH","Saxion Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",479
"2024","Gelderland","0200","Apeldoorn","reguliere inst.","bachelor","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",11
"2024","Gelderland","0200","Apeldoorn","reguliere inst.","bachelor","23AH","Saxion Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",-1
"2024","Gelderland","0200","Apeldoorn","reguliere inst.","master","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",7
"2024","Gelderland","0200","Apeldoorn","reguliere inst.","master","23AH","Saxion Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",-1
"2024","Gelderland","0202","Arnhem","reguliere inst.","associate degree","25KB","Hogeschool van Arnhem en Nijmegen","ECONOMIE","n.v.t. (economie)","MAN",330
"2024","Gelderland","0202","Arnhem","reguliere inst.","associate degree","25KB","Hogeschool van Arnhem en Nijmegen","ECONOMIE","n.v.t. (economie)","VROUW",191
"2024","Gelderland","0202","Arnhem","reguliere inst.","associate degree","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","MAN",309
"2024","Gelderland","0202","Arnhem","reguliere inst.","associate degree","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","VROUW",25
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","ECONOMIE","n.v.t. (economie)","MAN",1869
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","ECONOMIE","n.v.t. (economie)","VROUW",1382
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",123
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",413
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","leraar basisonderwijs","MAN",120
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","leraar basisonderwijs","VROUW",230
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","n.v.t. (onderwijs)","MAN",169
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","n.v.t. (onderwijs)","VROUW",50
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","MAN",3628
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","VROUW",885
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",64
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",326
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",336
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","ONBEKEND",-1
"2024","Gelderland","0202","Arnhem","reguliere inst.","bachelor","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",573
"2024","Gelderland","0202","Arnhem","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","ECONOMIE","n.v.t. (economie)","MAN",61
"2024","Gelderland","0202","Arnhem","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","ECONOMIE","n.v.t. (economie)","VROUW",45
"2024","Gelderland","0202","Arnhem","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",38
"2024","Gelderland","0202","Arnhem","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",30
"2024","Gelderland","0202","Arnhem","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","MAN",219
"2024","Gelderland","0202","Arnhem","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","VROUW",20
"2024","Gelderland","0202","Arnhem","reguliere inst.","master","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","MAN",56
"2024","Gelderland","0202","Arnhem","reguliere inst.","master","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","VROUW",36
"2024","Gelderland","0202","Arnhem","reguliere inst.","master","27NF","ArtEZ","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","MAN",46
"2024","Gelderland","0202","Arnhem","reguliere inst.","master","27NF","ArtEZ","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","ONBEKEND",-1
"2024","Gelderland","0202","Arnhem","reguliere inst.","master","27NF","ArtEZ","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VROUW",116
"2024","Gelderland","0222","Doetinchem","reguliere inst.","associate degree","09OT","Iselinge Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",19
"2024","Gelderland","0222","Doetinchem","reguliere inst.","associate degree","09OT","Iselinge Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",101
"2024","Gelderland","0222","Doetinchem","reguliere inst.","bachelor","09OT","Iselinge Hogeschool","ONDERWIJS","leraar basisonderwijs","MAN",148
"2024","Gelderland","0222","Doetinchem","reguliere inst.","bachelor","09OT","Iselinge Hogeschool","ONDERWIJS","leraar basisonderwijs","VROUW",295
"2024","Gelderland","0228","Ede","reguliere inst.","associate degree","25BA","Christelijke Hogeschool Ede","ECONOMIE","n.v.t. (economie)","MAN",31
"2024","Gelderland","0228","Ede","reguliere inst.","associate degree","25BA","Christelijke Hogeschool Ede","ECONOMIE","n.v.t. (economie)","VROUW",8
"2024","Gelderland","0228","Ede","reguliere inst.","associate degree","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",76
"2024","Gelderland","0228","Ede","reguliere inst.","associate degree","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",168
"2024","Gelderland","0228","Ede","reguliere inst.","associate degree","25BA","Christelijke Hogeschool Ede","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",24
"2024","Gelderland","0228","Ede","reguliere inst.","associate degree","25BA","Christelijke Hogeschool Ede","ONDERWIJS","leraar basisonderwijs","MAN",8
"2024","Gelderland","0228","Ede","reguliere inst.","associate degree","25BA","Christelijke Hogeschool Ede","ONDERWIJS","leraar basisonderwijs","VROUW",97
"2024","Gelderland","0228","Ede","reguliere inst.","associate degree","25BA","Christelijke Hogeschool Ede","TECHNIEK","n.v.t. (techniek)","MAN",18
"2024","Gelderland","0228","Ede","reguliere inst.","associate degree","25BA","Christelijke Hogeschool Ede","TECHNIEK","n.v.t. (techniek)","VROUW",-1
"2024","Gelderland","0228","Ede","reguliere inst.","bachelor","25BA","Christelijke Hogeschool Ede","ECONOMIE","n.v.t. (economie)","MAN",476
"2024","Gelderland","0228","Ede","reguliere inst.","bachelor","25BA","Christelijke Hogeschool Ede","ECONOMIE","n.v.t. (economie)","VROUW",479
"2024","Gelderland","0228","Ede","reguliere inst.","bachelor","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",319
"2024","Gelderland","0228","Ede","reguliere inst.","bachelor","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",908
"2024","Gelderland","0228","Ede","reguliere inst.","bachelor","25BA","Christelijke Hogeschool Ede","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",114
"2024","Gelderland","0228","Ede","reguliere inst.","bachelor","25BA","Christelijke Hogeschool Ede","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",726
"2024","Gelderland","0228","Ede","reguliere inst.","bachelor","25BA","Christelijke Hogeschool Ede","ONDERWIJS","leraar basisonderwijs","MAN",169
"2024","Gelderland","0228","Ede","reguliere inst.","bachelor","25BA","Christelijke Hogeschool Ede","ONDERWIJS","leraar basisonderwijs","VROUW",493
"2024","Gelderland","0228","Ede","reguliere inst.","bachelor","25BA","Christelijke Hogeschool Ede","ONDERWIJS","n.v.t. (onderwijs)","MAN",23
"2024","Gelderland","0228","Ede","reguliere inst.","bachelor","25BA","Christelijke Hogeschool Ede","ONDERWIJS","n.v.t. (onderwijs)","VROUW",21
"2024","Gelderland","0228","Ede","reguliere inst.","bachelor","25BA","Christelijke Hogeschool Ede","TECHNIEK","n.v.t. (techniek)","MAN",148
"2024","Gelderland","0228","Ede","reguliere inst.","bachelor","25BA","Christelijke Hogeschool Ede","TECHNIEK","n.v.t. (techniek)","VROUW",17
"2024","Gelderland","0228","Ede","reguliere inst.","master","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",20
"2024","Gelderland","0228","Ede","reguliere inst.","master","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",84
"2024","Gelderland","0228","Ede","reguliere inst.","master","25BA","Christelijke Hogeschool Ede","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",5
"2024","Gelderland","0228","Ede","reguliere inst.","master","25BA","Christelijke Hogeschool Ede","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",134
"2024","Gelderland","0228","Ede","reguliere inst.","master","25BA","Christelijke Hogeschool Ede","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","MAN",9
"2024","Gelderland","0228","Ede","reguliere inst.","master","25BA","Christelijke Hogeschool Ede","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","VROUW",-1
"2024","Gelderland","0268","Nijmegen","reguliere inst.","associate degree","25KB","Hogeschool van Arnhem en Nijmegen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",245
"2024","Gelderland","0268","Nijmegen","reguliere inst.","associate degree","25KB","Hogeschool van Arnhem en Nijmegen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","ONBEKEND",-1
"2024","Gelderland","0268","Nijmegen","reguliere inst.","associate degree","25KB","Hogeschool van Arnhem en Nijmegen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",383
"2024","Gelderland","0268","Nijmegen","reguliere inst.","associate degree","25KB","Hogeschool van Arnhem en Nijmegen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",23
"2024","Gelderland","0268","Nijmegen","reguliere inst.","associate degree","25KB","Hogeschool van Arnhem en Nijmegen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",80
"2024","Gelderland","0268","Nijmegen","reguliere inst.","associate degree","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","leraar basisonderwijs","MAN",19
"2024","Gelderland","0268","Nijmegen","reguliere inst.","associate degree","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","leraar basisonderwijs","VROUW",117
"2024","Gelderland","0268","Nijmegen","reguliere inst.","associate degree","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","n.v.t. (onderwijs)","VROUW",16
"2024","Gelderland","0268","Nijmegen","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","ECONOMIE","n.v.t. (economie)","MAN",2873
"2024","Gelderland","0268","Nijmegen","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","ECONOMIE","n.v.t. (economie)","VROUW",2499
"2024","Gelderland","0268","Nijmegen","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",1667
"2024","Gelderland","0268","Nijmegen","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",3359
"2024","Gelderland","0268","Nijmegen","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",1143
"2024","Gelderland","0268","Nijmegen","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",4492
"2024","Gelderland","0268","Nijmegen","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","leraar basisonderwijs","MAN",424
"2024","Gelderland","0268","Nijmegen","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","leraar basisonderwijs","VROUW",1206
"2024","Gelderland","0268","Nijmegen","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","n.v.t. (onderwijs)","MAN",1549
"2024","Gelderland","0268","Nijmegen","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","n.v.t. (onderwijs)","VROUW",1501
"2024","Gelderland","0268","Nijmegen","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","MAN",1076
"2024","Gelderland","0268","Nijmegen","reguliere inst.","bachelor","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","VROUW",839
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","MAN",18
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","VROUW",82
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",5
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",33
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",75
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",338
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","n.v.t. (onderwijs)","MAN",14
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","n.v.t. (onderwijs)","VROUW",27
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","MAN",76
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","VROUW",100
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","MAN",17
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","25KB","Hogeschool van Arnhem en Nijmegen","TECHNIEK","n.v.t. (techniek)","VROUW",30
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","MAN",8
"2024","Gelderland","0268","Nijmegen","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",41
"2024","Gelderland","0275","Rheden","reguliere inst.","associate degree","30HD","Hogeschool Van Hall Larenstein","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","MAN",148
"2024","Gelderland","0275","Rheden","reguliere inst.","associate degree","30HD","Hogeschool Van Hall Larenstein","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VROUW",136
"2024","Gelderland","0275","Rheden","reguliere inst.","bachelor","30HD","Hogeschool Van Hall Larenstein","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","MAN",1058
"2024","Gelderland","0275","Rheden","reguliere inst.","bachelor","30HD","Hogeschool Van Hall Larenstein","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","ONBEKEND",-1
"2024","Gelderland","0275","Rheden","reguliere inst.","bachelor","30HD","Hogeschool Van Hall Larenstein","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VROUW",880
"2024","Gelderland","0275","Rheden","reguliere inst.","master","30HD","Hogeschool Van Hall Larenstein","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","MAN",5
"2024","Gelderland","0275","Rheden","reguliere inst.","master","30HD","Hogeschool Van Hall Larenstein","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VROUW",7
"2024","Gelderland","0289","Wageningen","reguliere inst.","associate degree","30TX","Aeres Hogeschool","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","MAN",-1
"2024","Gelderland","0289","Wageningen","reguliere inst.","associate degree","30TX","Aeres Hogeschool","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VROUW",18
"2024","Gelderland","0289","Wageningen","reguliere inst.","associate degree","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",28
"2024","Gelderland","0289","Wageningen","reguliere inst.","associate degree","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",21
"2024","Gelderland","0289","Wageningen","reguliere inst.","bachelor","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",173
"2024","Gelderland","0289","Wageningen","reguliere inst.","bachelor","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",299
"2024","Gelderland","0289","Wageningen","reguliere inst.","master","30TX","Aeres Hogeschool","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","MAN",25
"2024","Gelderland","0289","Wageningen","reguliere inst.","master","30TX","Aeres Hogeschool","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VROUW",50
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","MAN",141
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","VROUW",66
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",102
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",108
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",15
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",48
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","MAN",5
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","VROUW",31
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",-1
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",10
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","MAN",128
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","VROUW",6
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",20
"2024","Groningen","0014","Groningen","reguliere inst.","associate degree","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",31
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","MAN",5316
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","ONBEKEND",-1
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","VROUW",4235
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",925
"2024","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","ONBEKEND",-1
