"STUDIEJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","TYPE_HOGER_ONDERWIJS","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","GESLACHT","AANTAL_INGESCHREVENEN"
"2024","Noord-Brabant","0748","Bergen op Zoom","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","MAN",39
"2024","Noord-Brabant","0748","Bergen op Zoom","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",106
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",187
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",157
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",35
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",97
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",27
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",76
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",238
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",7
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","MAN",49
"2024","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VROUW",163
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",3577
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","ONBEKEND",-1
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",1981
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",195
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",717
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",508
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",1456
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ONDERWIJS","leraar basisonderwijs","MAN",145
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ONDERWIJS","leraar basisonderwijs","VROUW",557
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",173
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",436
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",2277
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","ONBEKEND",-1
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",1150
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","MAN",1451
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VROUW",3077
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","21UI","Breda University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","MAN",1162
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","21UI","Breda University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","ONBEKEND",-1
"2024","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","21UI","Breda University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","VROUW",536
"2024","Noord-Brabant","0758","Breda","reguliere inst.","master","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","MAN",79
"2024","Noord-Brabant","0758","Breda","reguliere inst.","master","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VROUW",108
"2024","Noord-Brabant","0758","Breda","reguliere inst.","master","21UI","Breda University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","MAN",22
"2024","Noord-Brabant","0758","Breda","reguliere inst.","master","21UI","Breda University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","VROUW",15
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",211
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",81
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",55
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",102
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",36
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",72
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",22
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",10
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",380
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",49
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","02NT","Design Academy Eindhoven","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",204
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","02NT","Design Academy Eindhoven","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",374
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",2678
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",1988
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",1284
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",2380
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",1168
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","ONBEKEND",-1
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",2741
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","MAN",134
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","VROUW",377
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",530
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",209
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",6067
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",1216
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","master","02NT","Design Academy Eindhoven","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","MAN",62
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","master","02NT","Design Academy Eindhoven","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VROUW",132
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","master","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",36
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","master","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",-1
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","master","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",8
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","master","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",53
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","MAN",30
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",121
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",19
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",31
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","master","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",117
"2024","Noord-Brabant","0772","Eindhoven","reguliere inst.","master","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",20
"2024","Noord-Brabant","0794","Helmond","reguliere inst.","bachelor","08OK","Pedagogische Hogeschool De Kempel","ONDERWIJS","leraar basisonderwijs","MAN",300
"2024","Noord-Brabant","0794","Helmond","reguliere inst.","bachelor","08OK","Pedagogische Hogeschool De Kempel","ONDERWIJS","leraar basisonderwijs","VROUW",799
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",1169
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",884
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",204
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",434
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",371
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",36
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","MAN",21
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VROUW",7
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",6
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",65
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",3349
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",2284
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",240
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",882
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",121
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",995
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",96
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",232
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",2185
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",724
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","MAN",1368
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VROUW",1152
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",11
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",156
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","MAN",96
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","VROUW",288
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","master","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","MAN",19
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","master","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VROUW",56
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","MAN",-1
"2024","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",20
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",6
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",72
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","associate degree","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",57
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","associate degree","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",-1
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",1079
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",288
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",2116
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",2368
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",85
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",594
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",40
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",198
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","MAN",160
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","VROUW",415
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",97
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",344
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",1037
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",1210
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","MAN",303
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VROUW",439
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",570
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",61
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",12
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",35
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","MAN",10
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","VROUW",29
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","MAN",13
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VROUW",88
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","MAN",8
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VROUW",29
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","MAN",27
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VROUW",95
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","MAN",30
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VROUW",58
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","MAN",331
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","VROUW",324
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","MAN",75
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","VROUW",59
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","MAN",46
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","ONBEKEND",-1
"2024","Noord-Brabant","0855","Tilburg","reguliere inst.","master","30GB","Fontys Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VROUW",71
"2024","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","MAN",181
"2024","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","VROUW",104
"2024","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","MAN",96
"2024","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","VROUW",16
"2024","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","MAN",23
"2024","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VROUW",53
"2024","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",58
"2024","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",137
"2024","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","MAN",95
"2024","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","VROUW",24
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","associate degree","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","MAN",11
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","associate degree","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","VROUW",79
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","MAN",10
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VROUW",-1
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","MAN",7
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VROUW",30
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","MAN",47
"2024","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","MAN",87
