"STUDIEJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","TYPE_HOGER_ONDERWIJS","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","OPLEIDINGSVORM","AANTAL_EERSTEJAARS_INGESCHREVENEN"
"2023","Overijssel","0193","Zwolle","reguliere inst.","bachelor","27NF","ArtEZ","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",50
"2023","Overijssel","0193","Zwolle","reguliere inst.","bachelor","27NF","ArtEZ","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",93
"2023","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","DT",57
"2023","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","VT",192
"2023","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",20
"2023","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",32
"2023","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","TAAL_EN_CULTUUR","n.v.t. (taal en cultuur)","VT",74
"2023","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","DT",18
"2023","Utrecht","0307","Amersfoort","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","VT",77
"2023","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","VT",88
"2023","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",48
"2023","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",122
"2023","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",10
"2023","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",41
"2023","Utrecht","0307","Amersfoort","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","VT",22
"2023","Utrecht","0344","Utrecht","reguliere inst.","associate degree","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",15
"2023","Utrecht","0344","Utrecht","reguliere inst.","associate degree","10IZ","Marnix Academie","ONDERWIJS","leraar basisonderwijs","DT",45
"2023","Utrecht","0344","Utrecht","reguliere inst.","associate degree","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","VT",-1
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ECONOMIE","n.v.t. (economie)","VT",101
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","DT",-1
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",55
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",419
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","00MF","Hogeschool voor de Kunsten Utrecht","TECHNIEK","n.v.t. (techniek)","VT",75
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","10IZ","Marnix Academie","ONDERWIJS","leraar basisonderwijs","DT",6
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","10IZ","Marnix Academie","ONDERWIJS","leraar basisonderwijs","VT",183
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","DT",158
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","DU",13
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ECONOMIE","n.v.t. (economie)","VT",2137
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",53
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",294
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",162
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",88
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",965
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","DT",47
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","leraar basisonderwijs","VT",130
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","DT",109
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","ONDERWIJS","n.v.t. (onderwijs)","VT",325
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","DT",86
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","DU",61
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","25DW","Hogeschool Utrecht","TECHNIEK","n.v.t. (techniek)","VT",1165
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",-1
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",13
"2023","Utrecht","0344","Utrecht","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VT",-1
"2023","Zeeland","0687","Middelburg","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","SECTOROVERSTIJGEND","sectoroverstijgend","VT",10
"2023","Zeeland","0687","Middelburg","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","DT",-1
"2023","Zeeland","0687","Middelburg","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","VT",321
"2023","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","DT",9
"2023","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VT",7
"2023","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",53
"2023","Zeeland","0718","Vlissingen","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","DT",25
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","DT",5
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VT",207
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",28
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DU",-1
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",150
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",12
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",12
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",88
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ONDERWIJS","leraar basisonderwijs","DT",8
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ONDERWIJS","leraar basisonderwijs","DU",5
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","ONDERWIJS","leraar basisonderwijs","VT",78
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","DT",-1
"2023","Zeeland","0718","Vlissingen","reguliere inst.","bachelor","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","VT",49
"2023","Zuid-Holland","0503","Delft","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VT",7
"2023","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","DT",-1
"2023","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VT",146
"2023","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","VT",210
"2023","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","DU",12
"2023","Zuid-Holland","0503","Delft","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",343
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","DT",21
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","VT",7
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","25BA","Christelijke Hogeschool Ede","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DU",60
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","DT",7
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",-1
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DT",49
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DT",5
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DU",18
"2023","Zuid-Holland","0505","Dordrecht","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","VT",58
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","associate degree","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",33
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",15
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","leraar basisonderwijs","DT",-1
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","leraar basisonderwijs","DU",33
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","leraar basisonderwijs","VT",165
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","DT",28
"2023","Zuid-Holland","0513","Gouda","reguliere inst.","bachelor","15BK","Driestar educatief","ONDERWIJS","n.v.t. (onderwijs)","DU",32
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",29
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",-1
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DT",28
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","DT",25
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","DU",-1
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","associate degree","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","VT",-1
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","02NR","Hotelschool The Hague","ECONOMIE","n.v.t. (economie)","VT",222
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","23KJ","Hogeschool der Kunsten Den Haag","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",7
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","DT",9
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","23KJ","Hogeschool der Kunsten Den Haag","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",299
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",185
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",14
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",54
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DT",39
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DU",7
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","VT",30
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","DT",82
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","DU",267
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ECONOMIE","n.v.t. (economie)","VT",1884
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",25
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DU",19
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",537
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",48
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",42
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",293
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ONDERWIJS","leraar basisonderwijs","DT",17
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",42
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VT",211
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",16
"2023","Zuid-Holland","0518","'s-Gravenhage","reguliere inst.","bachelor","27UM","De Haagse Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",744
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","associate degree","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",33
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","associate degree","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","VT",-1
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","DT",9
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ECONOMIE","n.v.t. (economie)","VT",671
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DU",24
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",408
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",12
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",71
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",473
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","leraar basisonderwijs","DT",26
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","leraar basisonderwijs","VT",237
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","DT",-1
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",13
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","DT",-1
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","ONDERWIJS","n.v.t. (onderwijs)","VT",12
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","TECHNIEK","n.v.t. (techniek)","DU",-1
"2023","Zuid-Holland","0546","Leiden","reguliere inst.","bachelor","21RI","Hogeschool Leiden","TECHNIEK","n.v.t. (techniek)","VT",424
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","DT",72
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","VT",336
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",91
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",137
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",32
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","ONDERWIJS","n.v.t. (onderwijs)","DT",9
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","ONDERWIJS","n.v.t. (onderwijs)","VT",9
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",47
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","DT",103
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","VT",155
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","associate degree","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",-1
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","14NI","Codarts, Hogeschool voor de Kunsten","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",28
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","14NI","Codarts, Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",124
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","DT",48
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","ECONOMIE","n.v.t. (economie)","VT",2432
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",62
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",347
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",73
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",680
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","ONDERWIJS","leraar basisonderwijs","DT",53
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","ONDERWIJS","leraar basisonderwijs","VT",152
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","DT",7
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",17
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","ONDERWIJS","n.v.t. (onderwijs)","DT",96
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","ONDERWIJS","n.v.t. (onderwijs)","VT",341
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",419
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","DT",49
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","DU",15
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","22OJ","Hogeschool Rotterdam","TECHNIEK","n.v.t. (techniek)","VT",1518
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","DT",36
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",766
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",30
"2023","Zuid-Holland","0599","Rotterdam","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",124
